RUNNER,EXP,NUM,STEP,START_X,START_Y,DIRECTION,REWARD_X,REWARD_Y,EXPECTED,ACTUAL,FINAL_X,FINAL_Y,WHY,Q_N,Q_S,Q_E,Q_W,SUGGESTION
3,0,0,210,2,6,3,1,6,0,0,1,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,211,1,6,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,212,1,7,2,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,213,2,7,3,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,214,1,7,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,215,1,7,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,216,1,7,2,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,217,2,7,1,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,218,2,7,2,3,7,0,0,3,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,219,3,7,3,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,220,2,7,3,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,221,1,7,3,0,7,0,0,0,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,222,0,7,0,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,223,0,6,0,0,5,0,0,0,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,224,0,5,1,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,225,0,6,0,0,5,0,0,0,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,226,0,5,0,0,4,0,0,0,4,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,227,0,4,2,1,4,0,0,1,4,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,228,1,4,1,1,5,0,0,1,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,229,1,5,1,1,6,0,0,1,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,230,1,6,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,231,1,7,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,232,1,7,0,1,6,0,0,1,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,233,1,6,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,234,1,7,3,0,7,0,0,0,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,235,0,7,3,0,7,0,0,0,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,236,0,7,0,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,237,0,6,0,0,5,0,0,0,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,238,0,5,2,1,5,0,0,1,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,239,1,5,3,0,5,0,0,0,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,240,0,5,2,1,5,0,0,1,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,241,1,5,3,0,5,0,0,0,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,242,0,5,1,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,243,0,6,3,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,244,0,6,0,0,5,0,0,0,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,245,0,5,2,1,5,0,0,1,5,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,246,1,5,3,0,5,0,0,0,5,R,0.000000,0.000000,0.000000,0.000000,0
3,0,0,247,0,5,1,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,248,0,6,1,0,7,0,0,0,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,249,0,7,0,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,250,0,6,3,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,251,0,6,3,0,6,0,0,0,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,252,0,6,1,0,7,0,0,0,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,253,0,7,1,0,7,0,0,0,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,254,0,7,2,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,255,1,7,1,1,7,0,0,1,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,256,1,7,2,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,257,2,7,0,2,6,0,0,2,6,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,258,2,6,1,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,259,2,7,1,2,7,0,0,2,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,260,2,7,2,3,7,0,0,3,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,261,3,7,2,4,7,0,0,4,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,262,4,7,2,5,7,0,0,5,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,263,5,7,2,6,7,0,0,6,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,264,6,7,3,5,7,0,0,5,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,265,5,7,3,4,7,0,0,4,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,266,4,7,2,5,7,0,0,5,7,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,267,5,7,3,4,7,0,0,4,7,P,0.000000,0.000000,0.000000,0.000000,0
